"file_name","target_name_unique","target_name_concise","n_copies","ct_value"
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",0.1,NA
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",1,NA
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",10,33.7059108041044
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",100,29.2689067897543
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",1000,26.4321893224114
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",10000,22.9368134262401
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",1e+05,19.6006767558976
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",0.1,NA
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",1,NA
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",10,34.5795474366171
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",100,29.6034922999147
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",1000,26.2779197686097
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",10000,22.9351826108475
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",1e+05,19.188654848296
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",0.1,NA
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",1,NA
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",10,32.8598327636719
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",100,29.4165671951991
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",1000,25.807582132616
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",10000,22.3942077398946
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",1e+05,18.7795972006033
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",0.1,NA
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",1,33.179126739502
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",10,33.3629110396598
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",100,29.29005489082
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",1000,25.9606703940357
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",10000,22.5589185776792
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",1e+05,18.9649860065374
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",0.1,NA
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",1,NA
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",10,35.670167410729
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",100,29.9427180659031
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",1000,26.0953814061819
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",10000,22.9162258654582
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",1e+05,19.1857413937666
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",0.1,NA
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",1,34.4342002868652
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",10,34.2440683428017
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",100,30.4269026047199
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",1000,26.7227325466843
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",10000,22.8260584760001
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",1e+05,19.7337007990264
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",0.1,NA
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",1,34.3125267028809
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",10,34.1830570569394
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",100,30.8032691589374
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",1000,27.0232256258321
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",10000,23.2242010469782
"KEPS_Std_corrected_08-01-23","ETEC_STp","ETEC_STp",1e+05,19.4338392197191
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",0.1,NA
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",1,NA
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",10,32.6483430253836
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",100,29.4004134681002
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",1000,25.4446811062452
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",10000,22.1774796998541
"KEPS_Std_corrected_08-01-23","Giardia","Giardia",1e+05,19.0189101990675
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",1,NA
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",10,34.6294195770474
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",100,30.3194206566071
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",1000,27.4993871553836
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",10000,24.2755112172232
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",1e+05,20.9145818752752
"KEPS_Std_corrected_08-01-23","MS2","MS2_1",1e+06,17.0430335211457
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",1,NA
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",10,32.5075419147714
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",100,30.0265704833471
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",1000,26.447327508241
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",10000,23.6373543112002
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",1e+05,20.2173359455866
"KEPS_Std_corrected_08-01-23","MS2-2","MS2_2",1e+06,16.6198034338226
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",1,NA
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",10,NA
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",100,33.360782623291
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",1000,32.8744098788695
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",10000,28.8314190652261
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",1e+05,24.962582390272
"KEPS_Std_corrected_08-01-23","Norovirus_GI","Norovirus_GI",1e+06,21.8715896704402
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",1,NA
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",10,NA
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",100,35.329982540019
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",1000,30.8550818964957
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",10000,27.1665753758296
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",1e+05,23.3242091709551
"KEPS_Std_corrected_08-01-23","Norovirus_GII","Norovirus_GII",1e+06,20.1567090255396
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",20,34.1804384840964
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",200,31.1932223960353
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",2000,27.4001688459758
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",20000,23.838491300464
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",2e+05,20.0802257011867
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",NA,36.4559783935547
"KEPS_Std_corrected_08-01-23","Pan-EV","pan_EV",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,28.1526509777826
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,24.2453078583922
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,30.5731010437012
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,33.083610534668
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV","pan_PV",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,30.9424759885552
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,34.8934465824687
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,36.2218166319553
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,39.6903877258301
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","Pan-PV-mdf","pan_PV_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",0.1,34.0575186099024
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",1,32.6584723487575
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",10,29.6573064889152
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",100,26.2105251462588
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",1000,22.6264584811833
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",10000,19.3170473662813
"KEPS_Std_corrected_08-01-23","PhHV","PhHV_1",1e+05,15.2834221712273
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",0.1,NA
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",1,32.6790001414866
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",10,29.7718514015998
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",100,26.1801246082383
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",1000,22.700564339929
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",10000,19.2753790192989
"KEPS_Std_corrected_08-01-23","PhHV-2","PhHV_2",1e+05,15.8431037886178
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",20,32.787555925949
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",200,28.2837393729595
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",2000,25.1604820646477
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",20000,21.5488353910606
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",2e+05,18.795766547637
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",NA,NA
"KEPS_Std_corrected_08-01-23","PV2-CDC","PV2_CDC",NA,NA
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",20,32.7639615404812
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",200,29.2578012485903
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",2000,25.5612840088904
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",20000,22.4308876834426
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",2e+05,19.063095782685
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",NA,33.6738519609831
"KEPS_Std_corrected_08-01-23","PV2-mdf","PV2_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",1,NA
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",10,NA
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",100,35.1419878314665
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",1000,31.3012846040997
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",10000,27.8817720605956
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",1e+05,24.277616283272
"KEPS_Std_corrected_08-01-23","Rotavirus","Rotavirus",1e+06,20.995960073707
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",0.1,NA
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",1,NA
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",10,33.7293971925625
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",100,31.1573788145303
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",1000,27.4332788870942
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",10000,24.0041115505265
"KEPS_Std_corrected_08-01-23","S.enteritidis","S_enteritidis",1e+05,20.6399350173716
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",0.1,NA
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",1,34.6635811995975
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",10,32.3081449256796
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",100,28.7476638933967
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",1000,25.6649467524283
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",10000,22.9611632645732
"KEPS_Std_corrected_08-01-23","S.flexneri-6","S_flexneri_6",1e+05,19.5327042593839
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",0.1,NA
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",1,NA
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",10,33.6750381571146
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",100,30.453779977741
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",1000,26.732881753896
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",10000,23.4668366770544
"KEPS_Std_corrected_08-01-23","S.flexneri-non6","S_flexneri_non6",1e+05,19.9138920662895
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",0.1,34.995677947998
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",1,35.0522400251379
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",10,32.0646440942779
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",100,28.3871759563666
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",1000,24.8480678326326
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",10000,21.3634593473705
"KEPS_Std_corrected_08-01-23","S.ParatyphiA","S_ParatyphiA",1e+05,17.9807691726898
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",0.1,NA
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",1,33.0837631225586
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",10,34.5301391910861
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",100,30.755406987288
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",1000,26.9426664697586
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",10000,23.4161578706963
"KEPS_Std_corrected_08-01-23","S.sonnei","S_sonnei",1e+05,20.0786061177587
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",0.1,36.577823638916
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",1,35.0755615839171
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",10,31.7660509286265
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",100,28.2501109216783
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",1000,24.7542150059728
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",10000,21.4101928655874
"KEPS_Std_corrected_08-01-23","S.Typhi","S_Typhi",1e+05,18.0616335210851
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",0.1,NA
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",1,NA
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",10,NA
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",100,30.8661991390315
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",1000,27.8478981054546
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",10000,24.2060821373301
"KEPS_Std_corrected_08-01-23","S.Typhimurium","S_Typhimurium",1e+05,20.5984641427565
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",1,33.8064079284668
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",10,NA
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",100,31.0092241638033
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",1000,27.6876813434496
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",10000,24.0917110288938
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",1e+05,20.7176213717337
"KEPS_Std_corrected_08-01-23","Sabin1","Sabin_1",1e+06,17.3187074435348
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",1,NA
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",10,35.5611514295654
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",100,32.2921468049164
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",1000,27.6975739444548
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",10000,24.3806001839017
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",1e+05,20.2652047271586
"KEPS_Std_corrected_08-01-23","Sabin2","Sabin_2",1e+06,17.4521563970112
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",1,NA
"KEPS_Std_corrected_08-01-23","Sabin3","Sabin_3",10,36.156658484113
